folder,File path,Type,English name,Traditional Chinese name,key,url
Spirits\Lure,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Lure\Combined\Spirit_Panel_(16)_combined.webp,Spirit,LURE OF THE DEEP WILDERNESS,原野之核的誘惑,Spirits/Lure/Spirit_Panel_(16)_combined.webp,https://suisoko.com/Spirits/Lure/Spirit_Panel_(16)_combined.webp
,,,,,,
Spirits\Many_Minds,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Many_Minds\Combined\JECards300pxiJEUnique1png_combined.webp,Unique,EVER MULTIPLYING SWARM,蟲群滋長,Spirits/Many_Minds/JECards300pxiJEUnique1png_combined.webp,https://suisoko.com/Spirits/Many_Minds/JECards300pxiJEUnique1png_combined.webp
Spirits\Many_Minds,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Many_Minds\Combined\JECards300pxiJEUnique2png_combined.webp,Unique,GUIDE THE WAY ON FEATHERED WINGS,飛翼領航,Spirits/Many_Minds/JECards300pxiJEUnique2png_combined.webp,https://suisoko.com/Spirits/Many_Minds/JECards300pxiJEUnique2png_combined.webp
Spirits\Many_Minds,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Many_Minds\Combined\JECards300pxiJEUnique3png_combined.webp,Unique,BOON OF SWARMING BEDEVILMENT,賜予蜇人蟲海,Spirits/Many_Minds/JECards300pxiJEUnique3png_combined.webp,https://suisoko.com/Spirits/Many_Minds/JECards300pxiJEUnique3png_combined.webp
Spirits\Many_Minds,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Many_Minds\Combined\JECards300pxiJEUnique4png_combined.webp,Unique,A DREADFUL TIDE OF SCURRYING FLESH,流竄的駭人肉浪,Spirits/Many_Minds/JECards300pxiJEUnique4png_combined.webp,https://suisoko.com/Spirits/Many_Minds/JECards300pxiJEUnique4png_combined.webp
Spirits\Many_Minds,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Many_Minds\Combined\JECards300pxiJEUnique5png_combined.webp,Unique,"PURSUE WITH SCRATCHES PECKS, AND STINGS",釋放銳刺、尖嘴和利爪,Spirits/Many_Minds/JECards300pxiJEUnique5png_combined.webp,https://suisoko.com/Spirits/Many_Minds/JECards300pxiJEUnique5png_combined.webp
Spirits\Many_Minds,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Many_Minds\Combined\Spirit_Panel_(15)_combined.webp,Spirit,MANY MINDS MOVE AS ONE,眾心同行,Spirits/Many_Minds/Spirit_Panel_(15)_combined.webp,https://suisoko.com/Spirits/Many_Minds/Spirit_Panel_(15)_combined.webp
Spirits\Many_Minds,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Many_Minds\Combined\Spirit_Panel_(14)_combined.webp,Spirit,MANY MINDS MOVE AS ONE,眾心同行,Spirits/Many_Minds/Spirit_Panel_(14)_combined.webp,https://suisoko.com/Spirits/Many_Minds/Spirit_Panel_(14)_combined.webp
,,,,,,
Spirits\Memory,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Memory\Combined\JECards300pxiJEUnique22png_combined.webp,Unique,STUDY THE INVADERS' FEARS,研究入侵者的弱點,Spirits/Memory/JECards300pxiJEUnique22png_combined.webp,https://suisoko.com/Spirits/Memory/JECards300pxiJEUnique22png_combined.webp
Spirits\Memory,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Memory\Combined\JECards300pxiJEUnique23png_combined.webp,Unique,SHARE SECRETS OF SURVIVAL,傳授生存的祕訣,Spirits/Memory/JECards300pxiJEUnique23png_combined.webp,https://suisoko.com/Spirits/Memory/JECards300pxiJEUnique23png_combined.webp
Spirits\Memory,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Memory\Combined\JECards300pxiJEUnique24png_combined.webp,Unique,ELEMENTAL TEACHINGS,元素指導,Spirits/Memory/JECards300pxiJEUnique24png_combined.webp,https://suisoko.com/Spirits/Memory/JECards300pxiJEUnique24png_combined.webp
Spirits\Memory,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Memory\Combined\JECards300pxiJEUnique25png_combined.webp,Unique,BOON OF ANCIENT MEMORIES,遠古記憶的恩惠,Spirits/Memory/JECards300pxiJEUnique25png_combined.webp,https://suisoko.com/Spirits/Memory/JECards300pxiJEUnique25png_combined.webp
Spirits\Memory,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Memory\Combined\NIAspects27png_combined.webp,Aspect,MENTOR,導師,Spirits/Memory/NIAspects27png_combined.webp,https://suisoko.com/Spirits/Memory/NIAspects27png_combined.webp
Spirits\Memory,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Memory\Combined\NIAspects35png_combined.webp,Aspect,INTENSIFY,增益,Spirits/Memory/NIAspects35png_combined.webp,https://suisoko.com/Spirits/Memory/NIAspects35png_combined.webp
Spirits\Memory,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Memory\Combined\Spirit_Panel_(13)_combined.webp,Spirit,SHIFTING MEMORY OF AGES,歲月的記憶輪迴,Spirits/Memory/Spirit_Panel_(13)_combined.webp,https://suisoko.com/Spirits/Memory/Spirit_Panel_(13)_combined.webp
Spirits\Memory,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Memory\Combined\Spirit_Panel_(12)_combined.webp,Spirit,SHIFTING MEMORY OF AGES,歲月的記憶輪迴,Spirits/Memory/Spirit_Panel_(12)_combined.webp,https://suisoko.com/Spirits/Memory/Spirit_Panel_(12)_combined.webp
,,,,,,
Spirits\Mist,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Mist\Combined\JECards300pxiJEUnique37png_combined.webp,Unique,FLOWING AND SILENT FORMS DART BY,沉默之形掠過空氣,Spirits/Mist/JECards300pxiJEUnique37png_combined.webp,https://suisoko.com/Spirits/Mist/JECards300pxiJEUnique37png_combined.webp
Spirits\Mist,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Mist\Combined\JECards300pxiJEUnique38png_combined.webp,Unique,UNNERVING PALL,不安的幽暗氛圍,Spirits/Mist/JECards300pxiJEUnique38png_combined.webp,https://suisoko.com/Spirits/Mist/JECards300pxiJEUnique38png_combined.webp
Spirits\Mist,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Mist\Combined\JECards300pxiJEUnique39png_combined.webp,Unique,THE FOG CLOSES IN,霧霾逼進,Spirits/Mist/JECards300pxiJEUnique39png_combined.webp,https://suisoko.com/Spirits/Mist/JECards300pxiJEUnique39png_combined.webp
Spirits\Mist,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Mist\Combined\JECards300pxiJEUnique40png_combined.webp,Unique,DISSOLVING VAPORS,侵蝕之汽,Spirits/Mist/JECards300pxiJEUnique40png_combined.webp,https://suisoko.com/Spirits/Mist/JECards300pxiJEUnique40png_combined.webp
Spirits\Mist,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Mist\Combined\NIAspects15png_combined.webp,Aspect,STRANDED,圍困,Spirits/Mist/NIAspects15png_combined.webp,https://suisoko.com/Spirits/Mist/NIAspects15png_combined.webp
Spirits\Mist,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Mist\Combined\Spirit_Panel_(11)_combined.webp,Spirit,SHROUD OF SILENT MIST,紗綢寧霧,Spirits/Mist/Spirit_Panel_(11)_combined.webp,https://suisoko.com/Spirits/Mist/Spirit_Panel_(11)_combined.webp
Spirits\Mist,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Mist\Combined\Spirit_Panel_(10)_combined.webp,Spirit,SHROUD OF SILENT MIST,紗綢寧霧,Spirits/Mist/Spirit_Panel_(10)_combined.webp,https://suisoko.com/Spirits/Mist/Spirit_Panel_(10)_combined.webp
,,,,,,
Spirits\Mud,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Mud\Combined\HCards300pxiHProgression5png_combined.webp,Progression,FATHOMLESS MUD OF THE SWAMP,沼澤的莫測泥淖,Spirits/Mud/HCards300pxiHProgression5png_combined.webp,https://suisoko.com/Spirits/Mud/HCards300pxiHProgression5png_combined.webp
Spirits\Mud,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Mud\Combined\HCards300pxiHUnique11png_combined.webp,Unique,OPEN SHIFTING WATERWAYS,打開水道,Spirits/Mud/HCards300pxiHUnique11png_combined.webp,https://suisoko.com/Spirits/Mud/HCards300pxiHUnique11png_combined.webp
Spirits\Mud,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Mud\Combined\HCards300pxiHUnique12png_combined.webp,Unique,INTRACTABLE THICKETS AND THORNS,灌木荊棘牆,Spirits/Mud/HCards300pxiHUnique12png_combined.webp,https://suisoko.com/Spirits/Mud/HCards300pxiHUnique12png_combined.webp
Spirits\Mud,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Mud\Combined\HCards300pxiHUnique13png_combined.webp,Unique,FOUL VAPORS AND FETID MUCK,薰天臭氣,Spirits/Mud/HCards300pxiHUnique13png_combined.webp,https://suisoko.com/Spirits/Mud/HCards300pxiHUnique13png_combined.webp
Spirits\Mud,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Mud\Combined\HCards300pxiHUnique14png_combined.webp,Unique,EXALTATION OF TANGLED GROWTH,交纏生長之樂,Spirits/Mud/HCards300pxiHUnique14png_combined.webp,https://suisoko.com/Spirits/Mud/HCards300pxiHUnique14png_combined.webp
Spirits\Mud,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Mud\Combined\Spirit_Panel_(25)_combined.webp,Spirit,FATHOMLESS MUD OF THE SWAMP,沼澤的莫測泥淖,Spirits/Mud/Spirit_Panel_(25)_combined.webp,https://suisoko.com/Spirits/Mud/Spirit_Panel_(25)_combined.webp
Spirits\Mud,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Mud\Combined\Spirit_Panel_H_Lore_with_Complexity_(4)_combined.webp,Spirit,FATHOMLESS MUD OF THE SWAMP,沼澤的莫測泥淖,Spirits/Mud/Spirit_Panel_H_Lore_with_Complexity_(4)_combined.webp,https://suisoko.com/Spirits/Mud/Spirit_Panel_H_Lore_with_Complexity_(4)_combined.webp
,,,,,,
Spirits\Ocean,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Ocean\Combined\BaseCards300pxiBaseUnique25png_combined.webp,Unique,CALL OF THE DEEPS,深淵的呼喚,Spirits/Ocean/BaseCards300pxiBaseUnique25png_combined.webp,https://suisoko.com/Spirits/Ocean/BaseCards300pxiBaseUnique25png_combined.webp
Spirits\Ocean,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Ocean\Combined\BaseCards300pxiBaseUnique26png_combined.webp,Unique,GRASPING TIDE,潮水之爪,Spirits/Ocean/BaseCards300pxiBaseUnique26png_combined.webp,https://suisoko.com/Spirits/Ocean/BaseCards300pxiBaseUnique26png_combined.webp
Spirits\Ocean,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Ocean\Combined\BaseCards300pxiBaseUnique27png_combined.webp,Unique,SWALLOW THE LAND- DWELLERS,吞噬陸棲者,Spirits/Ocean/BaseCards300pxiBaseUnique27png_combined.webp,https://suisoko.com/Spirits/Ocean/BaseCards300pxiBaseUnique27png_combined.webp
Spirits\Ocean,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Ocean\Combined\BaseCards300pxiBaseUnique28png_combined.webp,Unique,TIDAL BOON,潮汐的恩惠,Spirits/Ocean/BaseCards300pxiBaseUnique28png_combined.webp,https://suisoko.com/Spirits/Ocean/BaseCards300pxiBaseUnique28png_combined.webp
Spirits\Ocean,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Ocean\Combined\NIAspects45png_combined.webp,Aspect,DEEPS,深水,Spirits/Ocean/NIAspects45png_combined.webp,https://suisoko.com/Spirits/Ocean/NIAspects45png_combined.webp
Spirits\Ocean,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Ocean\Combined\NIAspects43png_combined.webp,Aspect,DEEPS,深水,Spirits/Ocean/NIAspects43png_combined.webp,https://suisoko.com/Spirits/Ocean/NIAspects43png_combined.webp
Spirits\Ocean,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Ocean\Combined\Spirit_Panel_(49)_combined.webp,Spirit,OCEANS HUNGRY GRASP,海洋之手撲向你,Spirits/Ocean/Spirit_Panel_(49)_combined.webp,https://suisoko.com/Spirits/Ocean/Spirit_Panel_(49)_combined.webp
Spirits\Ocean,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Ocean\Combined\Spirit_Panel_(48)_combined.webp,Spirit,OCEANS HUNGRY GRASP,海洋之手撲向你,Spirits/Ocean/Spirit_Panel_(48)_combined.webp,https://suisoko.com/Spirits/Ocean/Spirit_Panel_(48)_combined.webp
,,,,,,
Spirits\Plague,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Plague\Combined\JECards300pxiJEUnique32png_combined.webp,Unique,STRIKE LOW WITH SUDDEN FEVERS,突如其來的高燒,Spirits/Plague/JECards300pxiJEUnique32png_combined.webp,https://suisoko.com/Spirits/Plague/JECards300pxiJEUnique32png_combined.webp
Spirits\Plague,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Plague\Combined\JECards300pxiJEUnique33png_combined.webp,Unique,FETID BREATH SPREADS INFECTION,呼出散播疫情的惡臭,Spirits/Plague/JECards300pxiJEUnique33png_combined.webp,https://suisoko.com/Spirits/Plague/JECards300pxiJEUnique33png_combined.webp
Spirits\Plague,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Plague\Combined\JECards300pxiJEUnique34png_combined.webp,Unique,PLAGUEBEARERS,瘟疫帶原者,Spirits/Plague/JECards300pxiJEUnique34png_combined.webp,https://suisoko.com/Spirits/Plague/JECards300pxiJEUnique34png_combined.webp
Spirits\Plague,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Plague\Combined\JECards300pxiJEUnique35png_combined.webp,Unique,FIERY VENGEANCE,復仇烈焰,Spirits/Plague/JECards300pxiJEUnique35png_combined.webp,https://suisoko.com/Spirits/Plague/JECards300pxiJEUnique35png_combined.webp
Spirits\Plague,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Plague\Combined\Spirit_Panel_(3)_combined.webp,Spirit,VENGEANCE AS A BURNING PLAGUE,復仇是燎原瘟疫,Spirits/Plague/Spirit_Panel_(3)_combined.webp,https://suisoko.com/Spirits/Plague/Spirit_Panel_(3)_combined.webp
Spirits\Plague,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Plague\Combined\Spirit_Panel_(2)_combined.webp,Spirit,VENGEANCE AS A BURNING PLAGUE,復仇是燎原瘟疫,Spirits/Plague/Spirit_Panel_(2)_combined.webp,https://suisoko.com/Spirits/Plague/Spirit_Panel_(2)_combined.webp
,,,,,,
Spirits\Rampant_Green,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Rampant_Green\Combined\BaseCards300pxiBaseUnique35png_combined.webp,Unique,OVERGROW INA NIGHT,一夜叢林,Spirits/Rampant_Green/BaseCards300pxiBaseUnique35png_combined.webp,https://suisoko.com/Spirits/Rampant_Green/BaseCards300pxiBaseUnique35png_combined.webp
Spirits\Rampant_Green,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Rampant_Green\Combined\BaseCards300pxiBaseUnique36png_combined.webp,Unique,GIFT OF PROLIFERATION,增長的禮贈,Spirits/Rampant_Green/BaseCards300pxiBaseUnique36png_combined.webp,https://suisoko.com/Spirits/Rampant_Green/BaseCards300pxiBaseUnique36png_combined.webp
Spirits\Rampant_Green,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Rampant_Green\Combined\BaseCards300pxiBaseUnique37png_combined.webp,Unique,FIELDS CHOKED WITH GROWTH,草木進逼,Spirits/Rampant_Green/BaseCards300pxiBaseUnique37png_combined.webp,https://suisoko.com/Spirits/Rampant_Green/BaseCards300pxiBaseUnique37png_combined.webp
Spirits\Rampant_Green,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Rampant_Green\Combined\BaseCards300pxiBaseUnique38png_combined.webp,Unique,STEM THE FLOW OF FRESH WATER,攔阻水源,Spirits/Rampant_Green/BaseCards300pxiBaseUnique38png_combined.webp,https://suisoko.com/Spirits/Rampant_Green/BaseCards300pxiBaseUnique38png_combined.webp
Spirits\Rampant_Green,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Rampant_Green\Combined\NIAspects23png_combined.webp,Aspect,REGROWTH,再生,Spirits/Rampant_Green/NIAspects23png_combined.webp,https://suisoko.com/Spirits/Rampant_Green/NIAspects23png_combined.webp
Spirits\Rampant_Green,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Rampant_Green\Combined\NIAspects11png_combined.webp,Aspect,TANGLES,枝葉交織,Spirits/Rampant_Green/NIAspects11png_combined.webp,https://suisoko.com/Spirits/Rampant_Green/NIAspects11png_combined.webp
Spirits\Rampant_Green,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Rampant_Green\Combined\NIAspects9png_combined.webp,Aspect,TANGLES,枝葉交織,Spirits/Rampant_Green/NIAspects9png_combined.webp,https://suisoko.com/Spirits/Rampant_Green/NIAspects9png_combined.webp
Spirits\Rampant_Green,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Rampant_Green\Combined\Spirit_Panel_(53)_combined.webp,Spirit,A SPREAD OF RAMPANT GREEN,林中一抹盎然綠意,Spirits/Rampant_Green/Spirit_Panel_(53)_combined.webp,https://suisoko.com/Spirits/Rampant_Green/Spirit_Panel_(53)_combined.webp
Spirits\Rampant_Green,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Rampant_Green\Combined\Spirit_Panel_(52)_combined.webp,Spirit,A SPREAD OF RAMPANT GREEN,林中一抹盎然綠意,Spirits/Rampant_Green/Spirit_Panel_(52)_combined.webp,https://suisoko.com/Spirits/Rampant_Green/Spirit_Panel_(52)_combined.webp
,,,,,,
Spirits\Rising_heat,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Rising_heat\Combined\HCards300pxiHProgression3png_combined.webp,Progression,RISING HEAT OF STONE AND SAND,灼熱沙石,Spirits/Rising_heat/HCards300pxiHProgression3png_combined.webp,https://suisoko.com/Spirits/Rising_heat/HCards300pxiHProgression3png_combined.webp
Spirits\Rising_heat,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Rising_heat\Combined\HCards300pxiHUnique6png_combined.webp,Unique,SWELTERING EXHAUSTION,酷熱難耐,Spirits/Rising_heat/HCards300pxiHUnique6png_combined.webp,https://suisoko.com/Spirits/Rising_heat/HCards300pxiHUnique6png_combined.webp
Spirits\Rising_heat,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Rising_heat\Combined\HCards300pxiHUnique7png_combined.webp,Unique,STINGING SANDSTORM,螫人沙暴,Spirits/Rising_heat/HCards300pxiHUnique7png_combined.webp,https://suisoko.com/Spirits/Rising_heat/HCards300pxiHUnique7png_combined.webp
Spirits\Rising_heat,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Rising_heat\Combined\HCards300pxiHUnique8png_combined.webp,Unique,GIFT OF SEARING HEAT,炙熱的禮贈,Spirits/Rising_heat/HCards300pxiHUnique8png_combined.webp,https://suisoko.com/Spirits/Rising_heat/HCards300pxiHUnique8png_combined.webp
Spirits\Rising_heat,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Rising_heat\Combined\HCards300pxiHUnique9png_combined.webp,Unique,CALL ON HERDERS FOR AID,召喚牧人的支援,Spirits/Rising_heat/HCards300pxiHUnique9png_combined.webp,https://suisoko.com/Spirits/Rising_heat/HCards300pxiHUnique9png_combined.webp
Spirits\Rising_heat,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Rising_heat\Combined\Spirit_Panel_(27)_combined.webp,Spirit,RISING HEAT OF STONE AND SAND,灼熱沙石,Spirits/Rising_heat/Spirit_Panel_(27)_combined.webp,https://suisoko.com/Spirits/Rising_heat/Spirit_Panel_(27)_combined.webp
Spirits\Rising_heat,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Rising_heat\Combined\Spirit_Panel_H_Lore_with_Complexity_(2)_combined.webp,Spirit,RISING HEAT OF STONE AND SAND,灼熱沙石,Spirits/Rising_heat/Spirit_Panel_H_Lore_with_Complexity_(2)_combined.webp,https://suisoko.com/Spirits/Rising_heat/Spirit_Panel_H_Lore_with_Complexity_(2)_combined.webp
,,,,,,
Spirits\River,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\River\Combined\BaseCards300pxiBaseProgression6png_combined.webp,Progression,RIVER SURGES IN SUNLIGHT,曦中湍流,Spirits/River/BaseCards300pxiBaseProgression6png_combined.webp,https://suisoko.com/Spirits/River/BaseCards300pxiBaseProgression6png_combined.webp
Spirits\River,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\River\Combined\BaseCards300pxiBaseUnique5png_combined.webp,Unique,FLASH FLOODS,暴洪,Spirits/River/BaseCards300pxiBaseUnique5png_combined.webp,https://suisoko.com/Spirits/River/BaseCards300pxiBaseUnique5png_combined.webp
Spirits\River,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\River\Combined\BaseCards300pxiBaseUnique6png_combined.webp,Unique,WASH AWAY,沖走入侵者,Spirits/River/BaseCards300pxiBaseUnique6png_combined.webp,https://suisoko.com/Spirits/River/BaseCards300pxiBaseUnique6png_combined.webp
Spirits\River,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\River\Combined\BaseCards300pxiBaseUnique7png_combined.webp,Unique,BOON OF VIGOR,活力恩惠,Spirits/River/BaseCards300pxiBaseUnique7png_combined.webp,https://suisoko.com/Spirits/River/BaseCards300pxiBaseUnique7png_combined.webp
Spirits\River,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\River\Combined\BaseCards300pxiBaseUnique8png_combined.webp,Unique,RIVERS BOUNTY,河川的恩賜,Spirits/River/BaseCards300pxiBaseUnique8png_combined.webp,https://suisoko.com/Spirits/River/BaseCards300pxiBaseUnique8png_combined.webp
Spirits\River,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\River\Combined\FnF_Aspect_(3)_combined.webp,Aspect,TRAVEL,旅程,Spirits/River/FnF_Aspect_(3)_combined.webp,https://suisoko.com/Spirits/River/FnF_Aspect_(3)_combined.webp
Spirits\River,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\River\Combined\JE_Aspect_(3)_combined.webp,Aspect,SUNSHINE,日光,Spirits/River/JE_Aspect_(3)_combined.webp,https://suisoko.com/Spirits/River/JE_Aspect_(3)_combined.webp
Spirits\River,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\River\Combined\NIAspects37png_combined.webp,Aspect,HAVEN,庇護所,Spirits/River/NIAspects37png_combined.webp,https://suisoko.com/Spirits/River/NIAspects37png_combined.webp
Spirits\River,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\River\Combined\Spirit_Panel_(47)_combined.webp,Spirit,RIVER SURGES IN SUNLIGHT,曦中湍流,Spirits/River/Spirit_Panel_(47)_combined.webp,https://suisoko.com/Spirits/River/Spirit_Panel_(47)_combined.webp
Spirits\River,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\River\Combined\Spirit_Panel_(46)_combined.webp,Spirit,RIVER SURGES IN SUNLIGHT,曦中湍流,Spirits/River/Spirit_Panel_(46)_combined.webp,https://suisoko.com/Spirits/River/Spirit_Panel_(46)_combined.webp
,,,,,,
Spirits\Serpent,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Serpent\Combined\FnFCards300pxiFnFUnique13png_combined.webp,Unique,ELEMENTAL AEGIS,元素護盾,Spirits/Serpent/FnFCards300pxiFnFUnique13png_combined.webp,https://suisoko.com/Spirits/Serpent/FnFCards300pxiFnFUnique13png_combined.webp
Spirits\Serpent,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Serpent\Combined\FnFCards300pxiFnFUnique14png_combined.webp,Unique,ABSORB ESSENCE,靈能吸收,Spirits/Serpent/FnFCards300pxiFnFUnique14png_combined.webp,https://suisoko.com/Spirits/Serpent/FnFCards300pxiFnFUnique14png_combined.webp
Spirits\Serpent,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Serpent\Combined\FnFCards300pxiFnFUnique15png_combined.webp,Unique,GIFT OF FLOWING POWER,流動力量的禮贈,Spirits/Serpent/FnFCards300pxiFnFUnique15png_combined.webp,https://suisoko.com/Spirits/Serpent/FnFCards300pxiFnFUnique15png_combined.webp
Spirits\Serpent,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Serpent\Combined\FnFCards300pxiFnFUnique16png_combined.webp,Unique,GIFT OF THE PRIMORDIAL DEEPS,原始深淵的禮贈,Spirits/Serpent/FnFCards300pxiFnFUnique16png_combined.webp,https://suisoko.com/Spirits/Serpent/FnFCards300pxiFnFUnique16png_combined.webp
Spirits\Serpent,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Serpent\Combined\NIAspects31png_combined.webp,Aspect,LOCUS,衛星,Spirits/Serpent/NIAspects31png_combined.webp,https://suisoko.com/Spirits/Serpent/NIAspects31png_combined.webp
Spirits\Serpent,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Serpent\Combined\NIAspects29png_combined.webp,Aspect,LOCUS,衛星,Spirits/Serpent/NIAspects29png_combined.webp,https://suisoko.com/Spirits/Serpent/NIAspects29png_combined.webp
Spirits\Serpent,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Serpent\Combined\Spirit_Panel_(33)_combined.webp,Spirit,SERPENT SLUMBERING BENEATH THE ISLAND,背負島嶼的沉睡巨蛇,Spirits/Serpent/Spirit_Panel_(33)_combined.webp,https://suisoko.com/Spirits/Serpent/Spirit_Panel_(33)_combined.webp
Spirits\Serpent,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Serpent\Combined\Spirit_Panel_(32)_combined.webp,Spirit,SERPENT SLUMBERING BENEATH THE ISLAND,背負島嶼的沉睡巨蛇,Spirits/Serpent/Spirit_Panel_(32)_combined.webp,https://suisoko.com/Spirits/Serpent/Spirit_Panel_(32)_combined.webp
,,,,,,
Spirits\Shadow,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Shadow\Combined\BaseCards300pxiBaseProgression2png_combined.webp,Progression,SHADOWS FLICKER LIKE FLAME,黑影閃動如燭火,Spirits/Shadow/BaseCards300pxiBaseProgression2png_combined.webp,https://suisoko.com/Spirits/Shadow/BaseCards300pxiBaseProgression2png_combined.webp
Spirits\Shadow,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Shadow\Combined\BaseCards300pxiBaseUnique10png_combined.webp,Unique,CONCEALING SHADOWS,陰影潛伏,Spirits/Shadow/BaseCards300pxiBaseUnique10png_combined.webp,https://suisoko.com/Spirits/Shadow/BaseCards300pxiBaseUnique10png_combined.webp
Spirits\Shadow,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Shadow\Combined\BaseCards300pxiBaseUnique11png_combined.webp,Unique,FAVORS CALLED DUE,償還恩情,Spirits/Shadow/BaseCards300pxiBaseUnique11png_combined.webp,https://suisoko.com/Spirits/Shadow/BaseCards300pxiBaseUnique11png_combined.webp
Spirits\Shadow,D:\MyWorks\Practice\Translation\spirit_island\PS\Spirits\Shadow\Combined\BaseCards300pxiBaseUnique12png_combined.webp,Unique,MANTLE OF DREAD,恐懼氣場,Spirits/Shadow/BaseCards300pxiBaseUnique12png_combined.webp,https://suisoko.com/Spirits/Shadow/BaseCards300pxiBaseUnique12png_combined.webp
